"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   2.31796655273E+03   2.31900000000E+03  1656-31-351 
   2.28959423828E+03   2.28100000000E+03  1656-37-343 
   2.22425366211E+03   2.19800000000E+03  1656-55-360 
   2.19534570312E+03   2.15500000000E+03  1656-61-42  
   2.22134179688E+03   2.17900000000E+03  1656-66-56  
   2.23608276367E+03   2.19500000000E+03  1656-71-33  
   2.23829028320E+03   2.20000000000E+03  1656-71-365 
   2.36955444336E+03   2.36500000000E+03  1655-17-89  
   2.34518139648E+03   2.34800000000E+03  1655-22-80  
   2.27761767578E+03   2.27100000000E+03  1655-42-355 
   2.24420800781E+03   2.23600000000E+03  1655-48-364 
   2.27126220703E+03   2.26800000000E+03  1651-42-362 
   2.24303198242E+03   2.23900000000E+03  1651-48-355 
   2.19559716797E+03   2.16200000000E+03  1657-60-349 
   2.21510131836E+03   2.17700000000E+03  1657-66-56  
   2.22872583008E+03   2.19300000000E+03  1657-71-32  
   2.23100415039E+03   2.19800000000E+03  1657-71-365 
   2.38063867188E+03   2.38000000000E+03  1614-12-96  
   2.36833911133E+03   2.36900000000E+03  1614-17-89  
   2.34502441406E+03   2.34700000000E+03  1614-22-80  
   2.36802343750E+03   2.36600000000E+03  1615-17-89  
   2.34481665039E+03   2.34700000000E+03  1615-22-80  
   2.28040698242E+03   2.27300000000E+03  1615-42-356 
   2.24933789062E+03   2.24200000000E+03  1615-48-355 
   2.22832055664E+03   2.20700000000E+03  1615-56-20  
   2.20058935547E+03   2.16300000000E+03  1615-61-31  
   2.22402343750E+03   2.18600000000E+03  1615-66-56  
   2.23746240234E+03   2.20000000000E+03  1615-71-33  
   2.23938061523E+03   2.20400000000E+03  1615-71-365 
   2.28172241211E+03   2.27200000000E+03  1611-42-356 
   2.25048583984E+03   2.24100000000E+03  1611-48-355 
   2.22850708008E+03   2.20700000000E+03  1611-56-20  
   2.20095483398E+03   2.16300000000E+03  1611-61-31  
   2.22563330078E+03   2.18500000000E+03  1611-66-56  
   2.23894946289E+03   2.19900000000E+03  1611-71-33  
   2.24068750000E+03   2.20400000000E+03  1611-71-365 
   2.29348095703E+03   2.27200000000E+03  1708-42-357 
   2.25645312500E+03   2.22300000000E+03  1708-48-341 
   2.38676977539E+03   2.37900000000E+03  1693-17-87  
   2.36787084961E+03   2.36200000000E+03  1693-22-79  
   2.29080078125E+03   2.27100000000E+03  1693-42-356 
   2.25376318359E+03   2.23600000000E+03  1693-48-356 
   2.29402319336E+03   2.27300000000E+03  1687-42-356 
   2.25742773438E+03   2.23800000000E+03  1687-48-356 
   2.24823803711E+03   2.20700000000E+03  1687-56-27  
   2.22935546875E+03   2.18100000000E+03  1687-61-26  
   2.25052001953E+03   2.19200000000E+03  1687-66-56  
   2.26145996094E+03   2.20700000000E+03  1687-71-33  
   2.26206005859E+03   2.21200000000E+03  1687-71-365 
   2.37803808594E+03   2.37300000000E+03  1681-17-87  
   2.35802050781E+03   2.35400000000E+03  1681-22-79  
   2.34656616211E+03   2.34300000000E+03  1681-26-294 
   2.24669799805E+03   2.23500000000E+03  1681-48-356 
   2.23628686523E+03   2.18400000000E+03  1681-66-56  
   2.25006347656E+03   2.20100000000E+03  1681-71-33  
   2.25119116211E+03   2.20200000000E+03  1681-71-365 
   2.28499511719E+03   2.26900000000E+03  1688-42-356 
   2.25000976562E+03   2.23500000000E+03  1688-48-356 
   2.23700219727E+03   2.21000000000E+03  1688-55-364 
   2.21066577148E+03   2.18200000000E+03  1688-61-21  
   2.23630175781E+03   2.18400000000E+03  1688-66-56  
   2.24984667969E+03   2.20100000000E+03  1688-71-33  
   2.25108764648E+03   2.20300000000E+03  1688-71-365 
   2.38983520508E+03   2.38500000000E+03  1596-12-96  
   2.35455859375E+03   2.35300000000E+03  1596-22-81  
   2.27909399414E+03   2.27100000000E+03  1596-42-356 
   2.28288549805E+03   2.27500000000E+03  1621-42-356 
   2.25073706055E+03   2.24200000000E+03  1621-48-356 
   2.23600097656E+03   2.21600000000E+03  1621-56-6   
   2.20845288086E+03   2.16500000000E+03  1621-61-42  
   2.23541015625E+03   2.18900000000E+03  1621-65-355 
   2.24842871094E+03   2.20600000000E+03  1621-71-33  
   2.24945971680E+03   2.20900000000E+03  1621-71-365 
   2.39273413086E+03   2.40500000000E+03  1605-11-45  
   2.38784692383E+03   2.38200000000E+03  1630-17-87  
   2.36685424805E+03   2.36600000000E+03  1630-22-79  
   2.28625805664E+03   2.27700000000E+03  1630-42-355 
   2.25738842773E+03   2.24200000000E+03  1630-48-356 
   2.24990454102E+03   2.19800000000E+03  1630-66-59  
   2.26064013672E+03   2.21000000000E+03  1630-71-33  
   2.26085717773E+03   2.21100000000E+03  1630-71-365 
   2.29452636719E+03   2.27400000000E+03  1629-42-355 
   2.25965429688E+03   2.24200000000E+03  1629-48-356 
   2.24943286133E+03   2.22500000000E+03  1629-56-9   
   2.22718310547E+03   2.19800000000E+03  1629-61-21  
   2.25070361328E+03   2.19900000000E+03  1629-66-59  
   2.26115014648E+03   2.21100000000E+03  1629-71-33  
   2.26155957031E+03   2.21300000000E+03  1629-71-365 
   2.38728198242E+03   2.37900000000E+03  1683-22-79  
   2.37184399414E+03   2.36000000000E+03  1683-26-349 
   2.31064648438E+03   2.28600000000E+03  1683-42-355 
   2.28137670898E+03   2.25600000000E+03  1683-48-355 
   2.28140747070E+03   2.23700000000E+03  1683-56-27  
   2.26738110352E+03   2.21300000000E+03  1683-60-349 
   2.27478320312E+03   2.21300000000E+03  1683-66-54  
   2.31448120117E+03   2.28600000000E+03  1679-42-355 
   2.28137670898E+03   2.25100000000E+03  1679-48-355 
   2.28140747070E+03   2.23800000000E+03  1679-56-27  
   2.26723266602E+03   2.21300000000E+03  1679-61-11  
   2.27475952148E+03   2.21200000000E+03  1680-66-54  
   2.30315649414E+03   2.28000000000E+03  1654-42-355 
   2.26739672852E+03   2.24400000000E+03  1654-48-355 
   2.26573803711E+03   2.22500000000E+03  1654-56-27  
   2.24856665039E+03   2.19800000000E+03  1654-61-14  
   2.26273657227E+03   2.20600000000E+03  1654-66-54  
   2.27199829102E+03   2.21800000000E+03  1654-71-64  
   2.27221484375E+03   2.22100000000E+03  1654-71-365 
   2.30315649414E+03   2.27900000000E+03  1660-42-355 
   2.26739672852E+03   2.24300000000E+03  1660-48-355 
   2.26573803711E+03   2.22400000000E+03  1660-56-27  
   2.24866723633E+03   2.19800000000E+03  1660-60-349 
   2.26273657227E+03   2.20500000000E+03  1660-66-54  
   2.27199829102E+03   2.21800000000E+03  1660-71-64  
   2.27221484375E+03   2.22100000000E+03  1660-71-365 
   2.38822314453E+03   2.37900000000E+03  1554-22-81  
   2.36315576172E+03   2.35700000000E+03  1554-27-15  
   2.35766284180E+03   2.34000000000E+03  1554-32-60  
   2.28527636719E+03   2.25400000000E+03  1554-56-26  
   2.26709082031E+03   2.23000000000E+03  1554-61-12  
   2.27712768555E+03   2.22700000000E+03  1554-66-59  
   2.28428344727E+03   2.23300000000E+03  1554-71-54  
   2.28455688477E+03   2.23600000000E+03  1554-71-365 
   2.39220117188E+03   2.37500000000E+03  1504-22-60  
   2.41187451172E+03   2.40600000000E+03  1548-7-158  
   2.40584277344E+03   2.40200000000E+03  1548-11-82  
   2.38883715820E+03   2.38000000000E+03  1548-17-87  
   2.36713647461E+03   2.36500000000E+03  1548-22-81  
   2.35232568359E+03   2.34300000000E+03  1548-26-278 
   2.27341162109E+03   2.25500000000E+03  1550-48-365 
   2.25909545898E+03   2.22500000000E+03  1550-56-6   
   2.23020239258E+03   2.19300000000E+03  1550-61-27  
   2.25069506836E+03   2.20600000000E+03  1550-66-28  
   2.26169677734E+03   2.21500000000E+03  1550-71-13  
   2.26162841797E+03   2.21900000000E+03  1550-71-365 
   2.24040087891E+03   2.19400000000E+03  1559-66-46  
   2.25193603516E+03   2.20700000000E+03  1559-71-365 
   2.33641381836E+03   2.33000000000E+03  1569-32-60  
   2.31223925781E+03   2.30500000000E+03  1569-37-89  
   2.29467309570E+03   2.28100000000E+03  1569-42-356 
   2.26696118164E+03   2.25200000000E+03  1569-48-355 
   2.25268872070E+03   2.22200000000E+03  1569-56-26  
   2.22263818359E+03   2.18000000000E+03  1569-61-24  
   2.24628515625E+03   2.19900000000E+03  1569-66-28  
   2.25747802734E+03   2.21500000000E+03  1569-71-365 
   2.38705175781E+03   2.37700000000E+03  1540-17-86  
   2.36474169922E+03   2.36200000000E+03  1540-22-81  
   2.35066894531E+03   2.34200000000E+03  1540-26-279 
   2.30224340820E+03   2.28400000000E+03  1540-42-355 
   2.27504467773E+03   2.25700000000E+03  1540-48-355 
   2.25955957031E+03   2.23200000000E+03  1540-56-26  
   2.22998876953E+03   2.20000000000E+03  1540-60-350 
   2.25042553711E+03   2.20500000000E+03  1540-66-28  
   2.26105346680E+03   2.21800000000E+03  1540-71-365 
   2.38782446289E+03   2.37800000000E+03  1526-17-87  
   2.36567065430E+03   2.36300000000E+03  1526-22-81  
   2.35069799805E+03   2.38400000000E+03  1526-26-349 
   2.34178344727E+03   2.32900000000E+03  1526-32-60  
   2.30617602539E+03   2.28900000000E+03  1526-42-356 
   2.27833276367E+03   2.26900000000E+03  1526-48-355 
   2.26239282227E+03   2.24300000000E+03  1526-56-26  
   2.23445922852E+03   2.21100000000E+03  1526-60-350 
   2.25128125000E+03   2.21000000000E+03  1526-65-355 
   2.26129443359E+03   2.21900000000E+03  1526-71-362 
   2.30770800781E+03   2.28800000000E+03  1518-42-357 
   2.27271362305E+03   2.22600000000E+03  1517-71-53  
   2.27297534180E+03   2.22800000000E+03  1517-71-365 
   2.24212744141E+03   2.22400000000E+03  1564-56-26  
   2.24721215820E+03   2.21100000000E+03  1564-71-365 
   2.37953076172E+03   2.38700000000E+03  1552-12-59  
   2.36480151367E+03   2.36900000000E+03  1552-17-85  
   2.34215283203E+03   2.34800000000E+03  1552-22-80  
   2.28568505859E+03   2.27900000000E+03  1557-42-356 
   2.25801025391E+03   2.25500000000E+03  1557-48-355 
   2.23756323242E+03   2.22900000000E+03  1557-56-20  
   2.23360839844E+03   2.21000000000E+03  1557-71-13  
   2.23614257812E+03   2.21400000000E+03  1557-71-365 
   2.39062915039E+03   2.39000000000E+03  1570-2-98   
   2.38542919922E+03   2.39300000000E+03  1631-12-96  
   2.37097045898E+03   2.37900000000E+03  1631-17-87  
   2.34897753906E+03   2.35700000000E+03  1631-22-80  
   2.33665795898E+03   2.34000000000E+03  1631-26-279 
   2.29292260742E+03   2.28700000000E+03  1631-42-355 
   2.26897216797E+03   2.26200000000E+03  1631-48-355 
   2.25055810547E+03   2.24100000000E+03  1631-56-26  
   2.23147949219E+03   2.21200000000E+03  1631-66-32  
   2.24215136719E+03   2.22000000000E+03  1631-71-33  
   2.24378833008E+03   2.22600000000E+03  1631-71-365 
   2.29321142578E+03   2.28800000000E+03  1519-42-355 
   2.26535791016E+03   2.26500000000E+03  1519-48-355 
   2.24624584961E+03   2.24200000000E+03  1519-56-20  
   2.22006640625E+03   2.21200000000E+03  1519-61-18  
   2.23001025391E+03   2.21200000000E+03  1519-66-32  
   2.24196484375E+03   2.22200000000E+03  1519-71-33  
   2.24343969727E+03   2.22500000000E+03  1519-71-365 
   2.24815795898E+03   2.23000000000E+03  1542-56-20  
   2.21974951172E+03   2.18900000000E+03  1542-60-350 
   2.23782031250E+03   2.20100000000E+03  1542-66-54  
   2.24886035156E+03   2.21100000000E+03  1542-71-13  
   2.24988330078E+03   2.21500000000E+03  1542-71-365 
   2.37683081055E+03   2.37600000000E+03  1520-17-87  
   2.35332568359E+03   2.35800000000E+03  1520-22-80  
   2.33219335938E+03   2.32800000000E+03  1520-32-60  
   2.30016821289E+03   2.28800000000E+03  1520-42-356 
   2.22942919922E+03   2.22100000000E+03  1597-56-27  
   2.21569604492E+03   2.19300000000E+03  1597-66-26  
   2.22816870117E+03   2.20500000000E+03  1597-71-28  
   2.23068872070E+03   2.20800000000E+03  1597-71-365 
   2.37344409180E+03   2.38300000000E+03  1581-11-256 
   2.22873266602E+03   2.22600000000E+03  1583-56-27  
   2.21026782227E+03   2.19700000000E+03  1583-66-26  
   2.22163281250E+03   2.20700000000E+03  1583-71-28  
   2.22164184570E+03   2.20900000000E+03  1583-71-29  
   2.22422656250E+03   2.21000000000E+03  1583-71-365 
   2.22422656250E+03   2.21000000000E+03  1583-71-365 
   2.23110791016E+03   2.21500000000E+03  1565-71-28  
   2.23312060547E+03   2.21700000000E+03  1565-71-365 
   2.36393359375E+03   2.36900000000E+03  1595-11-257 
   2.36853588867E+03   2.37300000000E+03  1533-8-65   
   2.35948950195E+03   2.36600000000E+03  1533-12-96  
   2.34779467773E+03   2.35400000000E+03  1533-17-82  
   2.33063769531E+03   2.33900000000E+03  1533-22-80  
   2.31848950195E+03   2.32400000000E+03  1533-27-15  
   2.27588598633E+03   2.28000000000E+03  1533-42-363 
   2.27428344727E+03   2.27700000000E+03  1537-42-363 
   2.25222949219E+03   2.26200000000E+03  1537-48-357 
   2.21055053711E+03   2.20800000000E+03  1541-66-55  
   2.21887475586E+03   2.21700000000E+03  1541-71-76  
   2.22062280273E+03   2.21600000000E+03  1541-71-365 
   2.27962890625E+03   2.28800000000E+03  1510-42-357 
   2.25993188477E+03   2.27400000000E+03  1510-48-337 
   2.23959545898E+03   2.24700000000E+03  1510-56-18  
   2.21860498047E+03   2.21500000000E+03  1510-60-333 
   2.21563330078E+03   2.21500000000E+03  1510-65-299 
   2.22446875000E+03   2.22600000000E+03  1510-71-11  
   2.22588134766E+03   2.23200000000E+03  1510-71-365 
   2.31213256836E+03   2.32100000000E+03  1511-31-351 
   2.28746801758E+03   2.29800000000E+03  1511-37-27  
   2.27962890625E+03   2.28500000000E+03  1511-42-357 
   2.25993188477E+03   2.27000000000E+03  1511-48-337 
   2.23959545898E+03   2.24300000000E+03  1511-56-18  
   2.21860498047E+03   2.21000000000E+03  1511-60-333 
   2.21563330078E+03   2.21000000000E+03  1511-65-299 
   2.22446215820E+03   2.22300000000E+03  1511-71-12  
   2.22588134766E+03   2.23100000000E+03  1511-71-365 
   2.31213256836E+03   2.31300000000E+03  1512-31-351 
   2.27962890625E+03   2.28100000000E+03  1512-42-357 
   2.25993188477E+03   2.26600000000E+03  1512-48-337 
   2.23959545898E+03   2.24400000000E+03  1512-56-18  
   2.31213256836E+03   2.31300000000E+03  1513-31-351 
   2.27962890625E+03   2.27900000000E+03  1513-42-357 
   2.25993188477E+03   2.26200000000E+03  1513-48-337 
   2.23959545898E+03   2.24100000000E+03  1513-56-18  
   2.21860498047E+03   2.22300000000E+03  1513-60-333 
   2.21563330078E+03   2.21600000000E+03  1513-65-299 
   2.22446875000E+03   2.22500000000E+03  1513-71-11  
   2.22588134766E+03   2.22900000000E+03  1513-71-365 
   2.22543457031E+03   2.21200000000E+03  1505-66-26  
   2.23576440430E+03   2.22400000000E+03  1505-71-53  
   2.23731762695E+03   2.22700000000E+03  1505-71-365 
   2.36241650391E+03   2.36500000000E+03  1546-8-65   
   2.35950952148E+03   2.35900000000E+03  1546-10-31  
   2.34354638672E+03   2.34000000000E+03  1546-17-82  
   2.32693212891E+03   2.32500000000E+03  1546-22-81  
   2.26842309570E+03   2.26900000000E+03  1551-42-363 
   2.24958471680E+03   2.24700000000E+03  1551-48-357 
   2.22842919922E+03   2.22300000000E+03  1551-56-13  
   2.21090039062E+03   2.21100000000E+03  1551-61-31  
   2.20543774414E+03   2.20500000000E+03  1551-66-19  
   2.21383789062E+03   2.21400000000E+03  1551-71-32  
   2.21562548828E+03   2.21700000000E+03  1551-71-365 
   2.35578076172E+03   2.35600000000E+03  1525-10-154 
   2.32614648438E+03   2.32700000000E+03  1525-22-83  
   2.30245288086E+03   2.29500000000E+03  1525-32-60  
   2.27166210938E+03   2.27000000000E+03  1525-42-363 
   2.23413476562E+03   2.23300000000E+03  1525-56-25  
   2.21701171875E+03   2.22100000000E+03  1525-60-351 
   2.21110473633E+03   2.21400000000E+03  1525-66-1   
   2.21645312500E+03   2.22000000000E+03  1525-71-32  
   2.21780590820E+03   2.22200000000E+03  1525-71-365 
   2.34546044922E+03   2.34600000000E+03  1813-17-82  
   2.32897680664E+03   2.33100000000E+03  1813-22-82  
   2.31666308594E+03   2.31500000000E+03  1813-26-294 
   2.27253198242E+03   2.27400000000E+03  1813-42-363 
   2.25093286133E+03   2.25400000000E+03  1813-48-357 
   2.23047680664E+03   2.23200000000E+03  1813-56-25  
   2.21192041016E+03   2.21600000000E+03  1813-60-351 
   2.20923583984E+03   2.21100000000E+03  1813-66-19  
   2.21817968750E+03   2.21900000000E+03  1813-71-32  
   2.21984643555E+03   2.22100000000E+03  1813-71-365 
   2.35725195312E+03   2.36600000000E+03  1538-10-154 
   2.34226220703E+03   2.35000000000E+03  1538-17-86  
   2.32623364258E+03   2.33300000000E+03  1538-22-82  
   2.27007568359E+03   2.27600000000E+03  1538-42-363 
   2.33811206055E+03   2.33500000000E+03  1567-12-59  
   2.32803271484E+03   2.32600000000E+03  1567-17-85  
   2.31327294922E+03   2.31100000000E+03  1567-22-53  
   2.30055859375E+03   2.30100000000E+03  1567-27-15  
   2.29130517578E+03   2.29000000000E+03  1567-32-65  
   2.25974902344E+03   2.25800000000E+03  1578-42-362 
   2.28052099609E+03   2.27300000000E+03  1579-34-182 
   2.34979248047E+03   2.35500000000E+03  1466-12-96  
   2.34383447266E+03   2.34200000000E+03  1466-17-89  
   2.30995776367E+03   2.28500000000E+03  1466-32-60  
   2.29137768555E+03   2.28300000000E+03  1466-37-89  
   2.28503735352E+03   2.27800000000E+03  1466-42-363 
   2.27907910156E+03   2.27300000000E+03  1466-48-357 
   2.26178979492E+03   2.26000000000E+03  1466-56-25  
   2.22484741211E+03   2.26200000000E+03  1466-71-365 
   2.34432324219E+03   2.33900000000E+03  1467-17-89  
   2.33148876953E+03   2.34100000000E+03  1467-22-60  
   2.27927514648E+03   2.28400000000E+03  1467-48-357 
   2.26202294922E+03   2.27100000000E+03  1467-56-25  
   2.24330712891E+03   2.24900000000E+03  1467-60-351 
   2.22989941406E+03   2.24400000000E+03  1467-65-355 
   2.22537084961E+03   2.24800000000E+03  1467-71-52  
   2.22521875000E+03   2.25100000000E+03  1467-71-365 
   2.35414965820E+03   2.35800000000E+03  1470-17-82  
   2.33793872070E+03   2.34100000000E+03  1470-22-82  
   2.28524633789E+03   2.28100000000E+03  1470-42-362 
   2.26791406250E+03   2.26100000000E+03  1470-48-357 
   2.24839428711E+03   2.24500000000E+03  1470-56-18  
   2.23082861328E+03   2.24800000000E+03  1470-60-308 
   2.23102343750E+03   2.23600000000E+03  1470-71-365 
   2.31581127930E+03   2.31300000000E+03  1500-27-60  
   2.27723803711E+03   2.27100000000E+03  1500-42-362 
   2.26205517578E+03   2.25600000000E+03  1500-48-357 
   2.24360766602E+03   2.23800000000E+03  1500-56-25  
   2.22749389648E+03   2.22600000000E+03  1500-60-351 
   2.36098876953E+03   2.37200000000E+03  1459-11-68  
   2.35040551758E+03   2.35200000000E+03  1459-17-82  
   2.33593041992E+03   2.33800000000E+03  1459-22-60  
   2.32127783203E+03   2.31300000000E+03  1459-26-293 
   2.28557299805E+03   2.28100000000E+03  1459-42-363 
   2.27133349609E+03   2.27100000000E+03  1459-48-357 
   2.25608203125E+03   2.25700000000E+03  1459-56-25  
   2.23815380859E+03   2.24500000000E+03  1459-60-351 
   2.22997631836E+03   2.23900000000E+03  1459-66-12  
   2.22924389648E+03   2.24000000000E+03  1459-71-365 
